"","AT2_1_C01_IL3542","AT2_1_C02_IL3541","AT2_1_C05_IL3548","AT2_1_C06_IL3544","AT2_1_C07_IL3542","AT2_1_C08_IL3541","AT2_1_C09_IL3541","AT2_1_C10_IL3548","AT2_1_C11_IL3548","AT2_1_C12_IL3544","AT2_1_C13_IL3542","AT2_1_C16_IL3545","AT2_1_C17_IL3545","AT2_1_C19_IL3542","AT2_1_C20_IL3548","AT2_1_C31_IL3541","AT2_1_C32_IL3542","AT2_1_C34_IL3545","AT2_1_C38_IL3542","AT2_1_C40_IL3545","AT2_1_C41_IL3545","AT2_1_C43_IL3541","AT2_1_C50_IL3543","AT2_1_C51_IL3544","AT2_1_C53_IL3549","AT2_1_C54_IL3547","AT2_1_C56_IL3543","AT2_1_C59_IL3546","AT2_1_C62_IL3543","AT2_1_C63_IL3544","AT2_1_C65_IL3546","AT2_1_C66_IL3547","AT2_1_C67_IL3543","AT2_1_C68_IL3544","AT2_1_C70_IL3546","AT2_1_C72_IL3547","AT2_1_C76_IL3547","AT2_1_C78_IL3546","AT2_1_C80_IL3544","AT2_1_C83_IL3547","AT2_1_C89_IL3547","AT2_1_C92_IL3544","AT2_1_C93_IL3543","AT2_1_C94_IL3547","AT2_1_C96_IL3546"
"Psmd7",7.0726310619911,2.41460642974116,0,0,0,0,0,5.45526474326909,0,0,5.85791880865626,0,0,0,0,0,0,4.1573994879203,0,2.45922438028395,0,8.30631237294699,0,0,6.03189139026645,0,0,0,0,0,0,0,0,0,0,0,0,4.86913605614583,0,0,0,0,0,0,8.43250849461706
"Psmd8",0,0,0,0,0,0,0,0,0,0,0,0,6.21296225243736,0,0,3.36718931936067,0,0,0,0,2.37988153293845,0,0,0,5.59365853351515,0,7.74609774369,2.90173192411353,0,0,0,0,4.54558541120822,0,8.11246035859171,5.26978871723395,0,0,3.74104625136319,2.80742911589474,0,0,5.43938710131883,0,3.82582632350691
"Psmd9",0,4.55287501744947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14597085485923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Psme1",0,2.25716755557387,0,0,0,0,0,0,7.56010351346474,0,0,0,0,0,0,0,0,0,4.13954316687179,0,7.04281941113492,0,0,4.44894058507985,0,6.78307680991423,3.58885252815453,5.97805373328033,0,0,0,4.89560799824373,0,0,7.05645347186966,5.33682608193387,0,0,3.49219930159652,0,0,6.56991787066811,5.60597724532264,0,0
"Psme2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50474749649957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98625163836189
"Psme3",0,0,0,0,0,0,0,3.44851776696379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53508870858282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Psme4",6.04566356950629,3.51263144189279,0,0,1.53474891076067,0,0,2.66977740676463,0,0,0,0,0,0,0,0,0,0,0,4.82564318227646,0,0,0,0,0,0,0,2.24040592611104,0,0,0,0,0,0,0,1.61920639342142,0,2.13111531219634,0,0,0,0,0,0,0
"Psmf1",0,0,0,0,0,0,0,0,0,0,3.02075997709873,0,0,0,0,2.44509631340579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37837983259119,0,0,0,0,0,0,0,0,1.96463151484757,0,0,0,0
"Psmg1",0,0,0,0,0,0,0,3.4740206326522,0,0,0,0,0,0,0,4.09750124202569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16594810632459
"Psmg2",0,6.43582525118277,0,0,0,0,0,0,0,0,0,0,5.6053283883036,0,0,0,0,0,0,0,3.99138125440426,8.42734637042755,0,0,0,0,0,6.51196291618746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Psmg3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Psmg4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50411504286801,0,0,0,0,0,0,0,0,0
"Psors1c2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pspc1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63444806236231,0,0,0,0,0,0,0,0,0,0,0,0,0,4.504417002555,0,0,0
"Psph",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84761614512204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41388852136586,0,0,0,0,0,0,0,0,0
"Pspn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Psrc1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pstk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20042588256297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pstpip1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pstpip2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptafr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptar1",0,3.81113189568444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33678038925151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptbp1",0,0.495337002379425,2.89188963870364,0,0,0,0,0,3.21412791460605,0,0,0,3.97220554734044,1.25395902073469,0,0,0,0,0,0,0,0,0,0,5.58007612241751,0,3.82867219753073,0,0,0,0,3.12516670590656,0,0,0,4.84759109150428,0,4.94798869351253,0,0,0,0,0,0,0
"Ptbp2",0,0,0,2.98703157020254,0,2.12531386038254,0,0,0,0,0,0,0,0,0,0.523662313960492,0,0,0,0,0,0,0,0,0,0,0.576483439797719,0,0,0,0,0,3.28117151463276,0,0,4.59592728852162,0,0,0,0,0,0,0,0,0
"Ptcd1",0,5.01101698687022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11661427876572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptcd2",0,0,0,0,0,0,0,0,0,0,0,4.63838088417152,0,0,0,0,0,6.88941269884593,0,0,0,0,0,0,0,0,0,0,0,0,5.56673601666942,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptcd3",0,0,0,0,0,0,0,0,0,6.99555235560742,0,2.93955570789035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44158971241955,0,0,0,0,0,0,0,0,0,0
"Ptch1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7006061733505,0,0
"Ptch2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptchd1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptchd2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptchd3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptcra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58198085759911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptdss1",0,0,6.86061523826439,0,0,0,0,0,0,0,0,0,0,0,4.04691881120845,3.08166515163249,0,0,0,4.95583353798957,0,0,0,0,0,4.41414229983087,0,0.607891302060395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptdss2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pten",0,0,0,2.64812486237339,0,0,0,0,3.62399558457727,0,1.76060845234988,0,0.792172356700818,2.57024675345234,4.1004142477081,0,0,5.16337796592477,0.795052071539687,0,2.35656359594514,0,0,3.08350783523606,0,0,0.560646485966493,3.33985000288462,0,0,0,1.53241671007891,3.75003831839357,0,0,3.37533141717932,0,0,0,0,0,0,0,0,3.6599017307686
"Pter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptf1a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptgdr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptgds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptger1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptger2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptger3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptger4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptges",0,3.44173576979886,5.68640527815285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26060532820708,4.09645584133673,0,0,0,0,0,0,0,3.88796386134329,0,0,0,0,0,0,0,0,0
"Ptges2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptges3",0,7.63028168843633,4.07227733547151,0,7.6093634503938,5.29316077491724,0,6.61030290022955,0,4.85861265775703,6.94881106947185,6.3886493487539,7.37889305468809,7.20747317557105,7.83975178212457,2.95383140201198,6.68189898322411,4.56893806629751,0,8.06459188679144,6.91659606789219,0,0,7.73416766115076,4.00707886089609,6.75021791093654,0,6.73278474330135,0,0,3.99648817688991,6.72278021360837,5.12972400202461,4.45162654818414,0,6.02624677264819,4.91943066520887,4.54483155194588,5.3253648258853,7.03570088073598,7.59111089074275,0,5.11666417800218,0,6.72512763532061
"Ptgfr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptgfrn",0,0,0.821538795539347,0,1.69472421733649,0,4.74853100451453,0,0,1.60595414035772,2.28055254020256,0,0,0,0.449598349389895,1.29175677730854,0,0,0,0,1.87682141517552,0,0,0,2.66014140291033,0,2.56567272040716,0,0,0,0,0,0,0,0,4.28146829066061,4.24713761153359,0,0,0,0,2.14514592386427,1.44948213975784,0,0
"Ptgir",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45605044164085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptgis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptgr1",2.54415892532997,0,6.41394266451774,0,0,0,0,0,6.27689487788494,0,0,0,6.32733526913779,0,0,0,0,0,0,6.33735608268464,0,0,0,0,0,0,2.3063030756452,0,3.06986711518479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptgr2",0,1.95138637038147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2339033948615,0,0,0,0,0,0,0
"Ptgs1",0,3.66044949431288,7.53090568262703,3.23472049791034,0,0,6.56924651060033,4.42539216363488,0,5.67243099958801,0,0,0,0,2.51332903340335,0,0,6.85323468928609,0,4.53071376713804,4.16712506079257,6.79220463969037,0,0,7.79759668417008,0,0,0,8.66459305782801,0,0,4.70530338082441,6.11369424902827,0,4.28846192456339,2.84274154674996,0,0,0,0,0,0,6.32305476034165,0,0
"Ptgs2",0,0,0,0,5.5175938070414,0,0,0,0,0,0,0,5.40010751601234,2.26902416699758,0,0,0,0,0,0,0,0,0,3.10556242972105,0,0,5.98699563161971,0,0,0,0,0,0,0,0,0,7.33410341500772,2.79250556571006,3.15945965596471,0,0,0,0,7.88407891651525,0
"Pth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pth1r",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pth2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pth2r",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pthlh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptk2",0,0.140399121454679,0,0,0,0,0,0,2.5495089992776,0,0,0,4.30483955337681,0,0,0,0,1.56695150355446,0,0,0,0,0,5.78030747405001,0,0,0,0.532127413911864,2.82298909611056,0,0,3.4591036961354,4.45348465563031,0,0,0,0,0,0,0,3.21603728458177,0,0,0,0
"Ptk2b",0,0,0,0,0,0,0,0,0,3.79843421439645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptk6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptk7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptma",6.68760663613962,8.23451569072652,7.88850582384969,7.86439046038484,6.34862016933405,8.17689618580635,4.09921103064302,7.20651624810542,5.21127313254206,6.4139443564585,7.93771514161771,5.53199895779248,7.13359434871632,7.44866973148907,7.38356606357284,8.46793562050946,7.72142051153238,4.77031634901328,5.37725565458037,7.27846804354413,8.06934772117286,8.8041729781471,6.51890803878363,7.85158040486739,7.35030275302542,8.11038934561388,7.69147833198741,8.04648560336696,6.46198194969513,4.449528360619,5.39712867973484,7.54389795079745,7.61053766713396,6.26899011937957,8.51431560623234,6.79799865563845,9.0648613006495,6.94925477085653,8.31273777111991,7.8529164649367,5.79389588254888,0,7.42630669290186,0,7.59410062353147
"Ptms",0,4.76981404640157,0,0,0,5.42359161635289,0,2.19467019163945,0,0,0,0,4.86675964683325,2.72171825237403,0,0,0,0,0,3.01141512905568,0,0,0,0,2.88134942355947,0,2.29456781847203,2.35967296589486,0,0,0,4.59863913890855,0,0,0,5.18210826915718,0,0,0,3.26345362816476,0,0,1.98889550931999,0,4.29238421725813
"Ptn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptov1",0,0,2.54659817551103,4.89555953003387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1934942147076,0,0,2.76301844494321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptp4a1",0,0,6.31683542030212,0,0,0,0,0,0,0,0,0,0,6.50583060451237,0,0,0,0,0,7.06278011945682,0,0,0,0,0,0,6.83350998669776,7.03135108188286,0,0,0,0,0,0,0,5.09226664692716,6.9249312390522,6.85364640486368,0,0,0,0,0,0,0
"Ptp4a2",0,4.22097221365977,0,0,0,3.11709157742042,0,0,0,2.41647496952764,3.67628997841226,3.52977098219889,4.44753291319747,5.31539957753427,3.95879628558935,0,0,4.91091011015354,0,0,4.27343383129066,0,1.84852980379093,0,0,0,0,3.62676618837824,2.91736491820137,5.09484410354172,0,0,4.27293392014923,0,0,0,0,5.49451481627282,0,0,4.28309946844859,0,6.57286390577911,0,3.53738304866581
"Ptp4a3",0,0,0,0,0,0,0,0,0,0,0,0,0,1.37546765701353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptpdc1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptpla",0,0,0,0,0,0,0,0,0,0,0,0,0,4.19447321140675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptplad1",3.87110437355546,6.42101622311602,0,5.89227686875911,0,2.4446087642478,2.18191989938914,0,0,4.32997030307769,3.41991636980051,0,2.45524172473187,0,0,7.09066292116886,0,8.13441091770055,0,6.51037174896541,6.51994755834726,0,0,6.0665800539116,4.47791041924365,0,7.5545044362003,0,0,0,0,8.97439738061691,6.60128349482309,0,0,7.73947685252593,0,6.60070982256944,0,6.56410070053057,0,0,4.58824690174,0,6.67592881369186
"Ptplad2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptplb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptpmt1",0,0,0,0,0,7.85847839042327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptpn1",0,0,0,0,0,0,0,0,0,4.40439225882106,2.75716409447313,0,0,0.659458803184135,0,0,0,0,0,0,0,0,0,0,1.81493591092944,0,0,0,0,0,0,0,0,0,0,2.25451241296583,6.53182589809204,0,0,0,0,0,0,0,0
"Ptpn11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63014682564122,2.1571181072989,0,0,0,0,0,0,0,4.29415018817123,0,0,0,0,0,0,2.10076576786012,0,0,0,0,0,0,5.2518364724666,0,0,0,0,0,5.35636217039017
"Ptpn12",0,3.50597982545315,0,0,0,0,0,0,0,0,0,2.63121373207514,0,0,0,0,0,6.84635540838763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36116477124008,0,0
"Ptpn13",0,0,0,0,0,2.77628720923901,0.517033753755706,0,0,0,1.7480661552714,0,2.77961693493169,2.65081969290572,1.91796634145764,0,0,0,0,0,0,0,0,0,0,0,0,2.28291420019037,4.6346803850812,0,0,0,0,0,0,2.46972190595697,0,0,4.37412833383596,0,0,0,0,0,2.77285268376627
"Ptpn14",0,0,0,2.25217038487173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptpn18",0,0,0,0,0,0,0,0,0,0,0,0,0,6.10837599791109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptpn2",6.78029697402879,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00656732577855,4.84850777058843,0,6.0195462515246,0,0,0,0,0,0,0,0,0.204591488551082,0,0,0,0,0,0,0,0,0,0,6.97233653086411,0,0,0,0,0,0,5.71959964780142
"Ptpn20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptpn21",0,0,0,0,0,0,0,0,0,0,0,0,0,1.24203537645386,0,0,0,4.0937629775179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptpn22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptpn23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314824115153516,0,0,0,0,0,0,1.57049207608601,0,0
"Ptpn3",0,3.74108940932213,3.67855647908921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46061152286663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptpn4",0,0,0,0,0,0,1.35663965142776,0,0,1.91554002183188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39110779997458,2.38961912227576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptpn5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptpn6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94149135393892,0,0,0,0,0,0,0,0,0,0,0,0
"Ptpn7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptpn9",0,0,0,2.70212335924649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41140455090108,0,0,0,3.19437865134111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptpra",0,0,0,2.92593677385886,0,0,0,0,0,0,0,0,4.07257747263839,3.94062721156625,0,2.04776520977489,0,0,0,0,0,0,0,0,2.09637318865086,0,0,0,0,3.72003763108956,0,2.81117300718459,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptprb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptprc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptprcap",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptprd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptpre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptprf",0,3.18010170181873,0.407124295006495,6.14567541748934,2.86516065625222,3.47889416913021,3.80446664273278,4.10338853124059,0,5.09820477480451,0,3.88821720848535,4.06746662943663,3.67545464774438,4.89356607654663,0.877759952666711,2.69390618418499,1.96753015842458,0,4.29514259767322,0,0,0,0,0,0,0.343896692261539,0,3.10850772978218,0,2.9168492129266,3.22266238614818,3.04789605183113,0,2.80775882012596,3.48042024221384,5.15389448863587,0.87643246969279,0,3.31065276761361,0,4.90027753687456,0.034905902337623,0,1.30601136515964
"Ptprg",0,0,0,0,0,1.62293503498738,0,3.67473180935466,0,0,6.34943959032867,0,0,0.49735177564995,0,0,4.67063642298901,0,0,0,0,0,0,0,3.55900226618952,1.93587081017816,0,0,0,0,0,0,3.36162801260831,0,0,0,0,0,0,0,0,0,0,0,0
"Ptprh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptprj",0,0,0,0,0,0,0.637248541837532,0.248121884523337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94935563550195,0,0,0,0,0,0,0,0,3.64041269852282,0,0,0,2.95262058566755,0,0,0,0,0,0,1.35953803737936,0,0
"Ptprk",3.22062867946857,0,0,0,0,0,0,0,0,0,5.88347419348552,0,1.21518777939971,0,4.67418944279155,0,0,0,0,4.45214073226462,0,0,0,0,6.7001067500954,0,0,0,2.42539216363488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptprm",0,0,0,0,0,0,0,0,0,0,0,6.86282329982368,5.27697301878873,1.82514654906485,0,0,0,0,0,4.97889575273424,0,0,0,0,0,4.67908594360712,0,0,0,0,0,0,0,0,0,4.83596953661708,0,0,0,0,0,4.2022688208671,5.12127655487365,0,0
"Ptprn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptprn2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptpro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281810991012977,5.38421216994521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
